symbol,timestamp,trade_count,total_volume,average_trade_size,first_price,last_price,price_change_percent,buy_volume,sell_volume,volume_imbalance,trade_size_std,trade_size_cv,repeated_size_ratio,repeated_price_ratio,trade_rate,buy_sell_alternation,price_volume_divergence,prediction,anomaly_score,anomaly
SOLUSDT,2026-07-29 23:57:00+00:00,387,6379.156,16.48360723514212,73.68,73.68,0.0,5917.246,461.91,0.8551814691473293,82.65971580695008,5.014661816906449,0.7209302325581395,1.0,6.45,0.044041450777202,6379.156,-1,-0.024629369849036853,True
SOLUSDT,2026-07-29 03:16:00+00:00,680,5421.524,7.972829411764707,73.52,73.6,0.108813928182805,5245.568,175.956,0.9350898382078544,62.77666774080548,7.873825526502829,0.7323529411764705,0.998529411764706,11.333333333333334,0.0559646539027982,67769.05000000144,-1,-0.024595684770686965,True
SOLUSDT,2026-07-19 02:34:00+00:00,2513,9230.229,3.672992041384799,76.41,76.37,-0.0523491689569324,5772.357,3457.872,0.2507505501759491,13.32495652912689,3.627820691956383,0.7886987664146439,1.0,41.88333333333333,0.0330414012738853,230755.7250000459,-1,-0.02455326388480339,True
SOLUSDT,2026-07-10 14:21:00+00:00,3219,8341.396,2.591300403852128,77.96,77.69,-0.3463314520266752,2987.614,5353.782,-0.2836657077544334,12.29475538376868,4.744627587558651,0.8474681578129853,1.0,53.65,0.0388440024860161,30894.059259259717,-1,-0.02439642285600041,True
SOLUSDT,2026-07-20 11:30:00+00:00,3103,12494.081,4.026452143087335,76.4,76.54,0.18324607329843,9689.424,2804.657,0.5510422895449454,17.82159544993803,4.426128714961726,0.8391878826941669,1.0,51.71666666666667,0.0238555770470664,89243.43571428536,-1,-0.02426625533835791,True
SOLUSDT,2026-07-08 08:47:00+00:00,3488,8381.802,2.4030395642201836,77.37,77.64,0.3489724699495877,4534.836,3846.966,0.0820670781772225,11.092307982554887,4.615948962186347,0.849197247706422,1.0,58.13333333333333,0.032979638657872,31043.711111111566,-1,-0.024182260053533633,True
SOLUSDT,2026-07-18 16:52:00+00:00,1408,9239.366,6.562049715909091,75.14,75.29,0.1996273622571276,6900.747,2338.619,0.4937706764728229,27.183108313219893,4.142472168005209,0.6995738636363636,1.0,23.466666666666665,0.0518834399431414,61595.773333331,-1,-0.024162683715950983,True
SOLUSDT,2026-07-02 14:54:00+00:00,2699,9888.063,3.6636024453501297,80.32,80.25,-0.0871513944223022,5060.225,4827.838,0.0235017717828052,12.265407169193455,3.347908882624751,0.8366061504260838,1.0,44.983333333333334,0.0311341734618235,141258.04285715663,-1,-0.024074934413291338,True
SOLUSDT,2026-07-31 03:01:00+00:00,1171,9142.611,7.807524338172503,74.11,74.0,-0.1484280124139784,1315.66,7826.951,-0.7121916266589489,33.979843634081504,4.352191829610757,0.6618274978650726,1.0,19.516666666666666,0.041025641025641,83114.6454545459,-1,-0.024008392431363546,True
SOLUSDT,2026-07-15 06:43:00+00:00,404,3836.689,9.49675495049505,78.31,78.31,0.0,3053.452,783.237,0.5917120204426264,126.56444830293049,13.327125840636004,0.6584158415841584,0.9975247524752476,6.733333333333333,0.064516129032258,3836.689,-1,-0.0238873539608625,True
SOLUSDT,2026-07-31 10:34:00+00:00,292,5408.041,18.520688356164385,73.61,73.61,0.0,316.246,5091.795,-0.8830460050136454,96.29373132734956,5.199252288876151,0.6335616438356164,1.0,4.866666666666666,0.0618556701030927,5408.041,-1,-0.023822706916864833,True
SOLUSDT,2026-07-16 22:56:00+00:00,1636,8990.184,5.49522249388753,75.39,75.31,-0.1061148693460648,4436.194,4553.99,-0.0131027351609265,17.70877722170791,3.22257692775967,0.687041564792176,1.0,27.266666666666666,0.0513761467889908,112377.3000000024,-1,-0.023806462173067033,True
SOLUSDT,2026-07-01 14:05:00+00:00,1910,7952.906,4.163825130890053,75.94,75.87,-0.0921780352910102,5903.989,2048.917,0.4847375286467613,31.59402912873775,7.587741592304636,0.849738219895288,1.0,31.833333333333332,0.0272393923520167,113612.94285715392,-1,-0.023793232292923183,True
BTCUSDT,2026-07-31 14:06:00.021000+00:00,20385,232.9019,0.011425160657346,62918.76,62653.91,-0.4209396370812116,36.17347,196.72843,-0.6893673258998745,0.0986555693278609,8.63493934892092,0.2731910718665685,0.0304145204807456,339.75,0.0373822605965463,553.2891801916157,-1,-0.023780718674335732,True
SOLUSDT,2026-07-02 22:10:00+00:00,700,5804.338,8.291911428571428,80.54,80.55,0.012416190712678,325.823,5478.515,-0.8877312106910383,35.177274933648896,4.242360188802621,0.69,1.0,11.666666666666666,0.0414878397711015,580433.8000005279,-1,-0.023660371255852186,True
ETHUSDT,2026-07-23 17:58:00+00:00,14602,3341.3801,0.2288303040679359,1884.0,1880.42,-0.1900212314225014,1445.3598,1896.0203,-0.1348725635853281,1.2294981874428172,5.372969250951132,0.8813861114915765,0.9963703602246268,243.36666666666667,0.0444490103417574,933.3463966480635,-1,-0.02357605909418037,True
