symbol,timestamp,trade_count,total_volume,average_trade_size,first_price,last_price,price_change_percent,buy_volume,sell_volume,volume_imbalance,trade_size_std,trade_size_cv,repeated_size_ratio,repeated_price_ratio,trade_rate,buy_sell_alternation,price_volume_divergence
ETHUSDT,2026-07-12T00:50:00+00:00,1410,33.3559,0.023656666666666666,1785.6,1786.49,0.049843189964163315,13.3344,20.0215,-0.20047727688354983,0.1516872901643301,6.412031428673951,0.9382978723404255,0.9964539007092199,23.5,0.0220014194464159,37.47853932583848
ETHUSDT,2026-07-12T00:51:00+00:00,949,65.0667,0.06856343519494204,1786.49,1787.02,0.029667112606282305,47.6091,17.4576,0.4633937175237103,0.36414797095151114,5.311110359569243,0.8977871443624869,0.9968387776606955,15.816666666666666,0.029535864978902954,122.76735849057235
ETHUSDT,2026-07-12T00:52:00+00:00,1629,88.9503,0.054604235727440144,1787.03,1787.17,0.00783422774100603,8.5304,80.4199,-0.8081985108538139,0.2681823286515473,4.911383248548578,0.9208103130755064,0.9969306322897483,27.15,0.0214987714987715,635.3592857138317
ETHUSDT,2026-07-12T00:53:00+00:00,504,36.7205,0.07285813492063492,1787.17,1787.53,0.020143578954430745,17.7802,18.9403,-0.03159270707098215,0.28215010720416484,3.872595798828967,0.7619047619047619,1.0,8.4,0.05765407554671968,102.00138888891723
ETHUSDT,2026-07-12T00:54:00+00:00,2347,215.3176,0.09174162760971454,1787.53,1788.49,0.053705392357053384,134.8168,80.5008,0.2522599174428844,0.5078618924807988,5.535784634662632,0.8900724328930549,0.9957392415850022,39.11666666666667,0.020886615515771527,224.28916666665816
ETHUSDT,2026-07-12T00:55:00+00:00,1754,71.8839,0.04098283922462942,1788.48,1788.5,0.0011182680264795698,41.5466,30.3373,0.15593616929521073,0.2752396961221737,6.715974328024671,0.9253135689851767,0.9988597491448119,29.233333333333334,0.019965772960638905,3594.195000003269
ETHUSDT,2026-07-12T00:56:00+00:00,894,45.4705,0.05086185682326622,1788.49,1789.05,0.031311329669159206,26.9482,18.5223,0.18530475802993146,0.2742337922262462,5.391737725564138,0.8657718120805369,0.9932885906040269,14.9,0.04927211646136618,81.19732142857934
ETHUSDT,2026-07-12T00:57:00+00:00,2471,262.6195,0.10628065560501822,1789.05,1790.67,0.09055085101031934,191.2213,71.3982,0.45626124488090186,0.669146199681893,6.29603003361882,0.886685552407932,0.9915014164305949,41.18333333333333,0.029554655870445343,162.11080246912397
ETHUSDT,2026-07-12T00:58:00+00:00,1160,69.1896,0.05964620689655172,1790.66,1789.25,-0.07874191638837534,18.9868,50.2028,-0.4511660712014523,0.29901666319641823,5.0131714781967975,0.8732758620689656,0.9827586206896551,19.333333333333332,0.03278688524590164,49.07063829786949
ETHUSDT,2026-07-12T00:59:00+00:00,1072,109.5488,0.1021910447761194,1789.24,1788.98,-0.014531309382754182,62.2478,47.301,0.13643965063971486,0.9658687554760653,9.451598793143713,0.8871268656716418,0.9981343283582089,17.866666666666667,0.021475256769374416,421.3415384615532
ETHUSDT,2026-07-12T01:00:00+00:00,2019,60.8916,0.0301592867756315,1788.98,1789.51,0.029625820299834137,23.7751,37.1165,-0.2191008283572776,0.2671231440365413,8.857077623346683,0.9311540366518078,0.9980188211986132,33.65,0.019326065411298315,114.88981132076063
ETHUSDT,2026-07-12T01:01:00+00:00,1967,177.4895,0.090233604473818,1789.51,1791.46,0.1089683768182377,109.8783,67.6112,0.23813859411401803,1.0434284955154736,11.563635317463493,0.9191662430096594,0.9938993390950687,32.78333333333333,0.023906408952187184,91.02025641025429
ETHUSDT,2026-07-12T01:02:00+00:00,2807,272.473,0.09706911293195583,1791.46,1793.47,0.11219898853449091,240.074,32.399,0.7621856110513703,0.6683083886943042,6.88487170128751,0.9194869967937299,0.9950124688279302,46.78333333333333,0.014255167498218105,135.55870646766232
ETHUSDT,2026-07-12T01:03:00+00:00,3126,387.3876,0.12392437619961613,1793.47,1793.31,-0.008921253213049667,204.7232,182.6644,0.0569424524687935,0.9779058434188901,7.891150017521083,0.9069097888675623,0.9974408189379399,52.1,0.01888,2421.1724999987614
ETHUSDT,2026-07-12T01:04:00+00:00,1574,82.3409,0.05231315120711563,1793.3,1793.45,0.00836446774104115,33.364,48.9769,-0.18961293840606555,0.22227131725176633,4.248861177789897,0.8888182973316391,0.9968233799237611,26.233333333333334,0.026064844246662427,548.9393333330005
ETHUSDT,2026-07-12T01:05:00+00:00,2303,140.4562,0.06098836300477638,1793.45,1793.48,0.0016727536312678198,72.2066,68.2496,0.028172483663946438,0.33733949266828533,5.531210808886052,0.9062092922275293,0.9969604863221885,38.38333333333333,0.026064291920069503,4681.873333337591
ETHUSDT,2026-07-12T01:06:00+00:00,582,53.3012,0.09158281786941581,1793.47,1792.98,-0.027321337964951134,34.7828,18.5184,0.3051413476619664,0.38057415612481915,4.155519179017447,0.8144329896907216,0.9896907216494846,9.7,0.039586919104991396,108.77795918367146
ETHUSDT,2026-07-12T01:07:00+00:00,877,50.6922,0.0578018244013683,1792.97,1792.86,-0.006135071975556051,27.7812,22.911,0.09607395220566471,0.2521268254124463,4.361918123236226,0.8677309007981756,0.9965792474344356,14.616666666666667,0.030821917808219176,460.8381818176484
ETHUSDT,2026-07-12T01:08:00+00:00,1466,117.5363,0.08017482946793997,1792.86,1794.4,0.0858962774561422,68.9409,48.5954,0.1730997147264292,0.34979177818058477,4.3628627650584315,0.8683492496589359,0.9897680763983628,24.433333333333334,0.027986348122866895,76.32227272726325
ETHUSDT,2026-07-12T01:09:00+00:00,1076,99.3427,0.09232592936802973,1794.4,1795.0,0.033437360677658776,78.9097,20.433,0.5886361051189469,0.5550010688500671,6.011323933038585,0.8568773234200744,0.9981412639405205,17.933333333333334,0.03348837209302326,165.57116666669177
ETHUSDT,2026-07-12T01:10:00+00:00,1784,160.4687,0.08994882286995516,1795.0,1795.4,0.022284122562679164,75.98,84.4887,-0.053024047680326376,0.48375661675048487,5.378131712183529,0.8895739910313901,0.9943946188340808,29.733333333333334,0.02411665731912507,401.1717499999088
ETHUSDT,2026-07-12T01:11:00+00:00,1345,181.4917,0.13493806691449814,1795.39,1794.65,-0.04121667158667527,113.194,68.2977,0.24737384684809274,0.6049296125616587,4.483016737930335,0.8118959107806691,0.9799256505576208,22.416666666666668,0.03422619047619048,245.25905405405106
ETHUSDT,2026-07-12T01:12:00+00:00,860,195.2121,0.22699081395348836,1794.66,1794.42,-0.01337300658620625,142.9802,52.2319,0.4648702616282495,0.8293608772002107,3.653720001947529,0.7988372093023256,0.9941860465116279,14.333333333333334,0.03143189755529686,813.3837499999692
ETHUSDT,2026-07-12T01:13:00+00:00,440,36.0735,0.08198522727272728,1794.42,1793.78,-0.035666120529201636,6.583200000000001,29.4903,-0.6350118508046072,0.29789446425098826,3.6335139165990222,0.7386363636363636,0.9545454545454546,7.333333333333333,0.0683371298405467,56.364843749991195
